protein_id	tAI
KAF3901966.1	0.444304982994124
KAF3903111.1	0.426223237757597
KAF3903136.1	0.441597747299361
KAF3904359.1	0.333405979092995
KAF3904632.1	0.437726355894697
KAF3906095.1	0.432348106677448
KAF3907076.1	0.430623822725637
KAF3907455.1	0.416717560475948
KAF3908094.1	0.441409431583986
KAF3908161.1	0.347298456327752
KAF3908378.1	0.342571439543513
KAF3908477.1	0.425479191365003
KAF3908928.1	0.441920462607562
KAF3909688.1	0.363159503205294
KAF3909718.1	0.319805781296078
KAF3909718.1	0.319805781296078
KAF3910233.1	0.416678501632685
KAF3910538.1	0.437841238408314
KAF3911123.1	0.369923438725671
KAF3911137.1	0.376619170320516
KAF3911802.1	0.369709494263105
KAF3913094.1	0.356602996764194
KAF3914718.1	0.325962676112416
KAF3915861.1	0.353477736950357
KAF3916330.1	0.423763061878846
KAF3919403.1	0.421420503915327
KAF3920029.1	0.417416245902249
KAF3920081.1	0.392053485214158
KAF3920119.1	0.382209520140926
KAF3921689.1	0.432416100731995
KAF3922331.1	0.349846076126464
KAF3922790.1	0.423459444241657
KAF3924546.1	0.417905567449087
KAF3924967.1	0.373667797650622
KAF3925435.1	0.443960975300052
KAF3925622.1	0.417728819079895
KAF3927123.1	0.330338837237936
KAF3927494.1	0.378855372710645
KAF3927664.1	0.436936474987733
KAF3927736.1	0.444447302835208
KAF3927753.1	0.437316446110848
KAF3928309.1	0.355596454630772
KAF3928338.1	0.357177117789977
KAF3928419.1	0.378816218864686
KAF3928923.1	0.390390185534535
KAF3929155.1	0.379935726210354
KAF7678770.1	0.458396318407453
KAF7682939.1	0.468118569464162
KAF7683021.1	0.468887877015359
KAF7683360.1	0.492744263755351
KAF7683360.1	0.492744263755351
KAF7684650.1	0.474827322323944
KAF7694778.1	0.362123369171102
KAF7697469.1	0.35436352455284
KAF7698598.1	0.357162246732055
KAF7720350.1	0.373967024698626
KAF7720734.1	0.498506820397936
KAF7721022.1	0.443467420870263
KAF7721333.1	0.432667676637073
KAF7721728.1	0.450852641160206
KAF7723270.1	0.41629559248149
KAF7723355.1	0.471487748250887
KAF7723745.1	0.498093162573803
KAF7723917.1	0.394794835539819
KAF7724192.1	0.423541772585757
KAF7724212.1	0.464399879933525
KAF7725147.1	0.506254307016396
KAF7725238.1	0.444378342684036
KAF7725306.1	0.432045515796129
KAF7725307.1	0.436809604670051
KAF7725343.1	0.487935881152905
KAF7725424.1	0.430386843982669
KAF7726191.1	0.452112721613747
KAF7726341.1	0.485835781815679
KAF7726883.1	0.459830579234832
KAF7726912.1	0.457541127488579
KAF7726912.1	0.457541127488579
KAF7727462.1	0.453206271971649
KAF7727911.1	0.467582395597601
KAF7728014.1	0.483473335593626
KAF7728510.1	0.408030217159708
KAF7729019.1	0.471275164876825
KAF7729020.1	0.47153550997777
KAF7729452.1	0.526520816425357
KAF7730036.1	0.484727683405601
KAF7730158.1	0.474965225824722
KAF7730695.1	0.457262743752918
KAF7731422.1	0.498741865437189
KAF7731611.1	0.459162765801947
KAF7731987.1	0.45858701408979
KAF7732108.1	0.466334690639168
KAF7732116.1	0.500169237580221
KAF7736847.1	0.427610850028662
KAF7739711.1	0.406280495318053
KAF7739792.1	0.445969517415903
KAF7739803.1	0.389420200426937
KAF7739946.1	0.43305699669544
KAF7739949.1	0.43716653600738
KAF7739950.1	0.420570931158906
KAF7739952.1	0.40806610812347
KAF7739953.1	0.416470645245868
KAF7739954.1	0.438381385789005
KAF7739981.1	0.463276751204726
KAF7740160.1	0.434092936995829
KAF7740485.1	0.409145161203854
KAF7740487.1	0.372202493218532
KAF7740499.1	0.426555279472011
KAF7740612.1	0.418376303379142
KAF7740613.1	0.43420785563987
KAF7740614.1	0.423560439627941
KAF7740703.1	0.393941084255926
KAF7741019.1	0.372376183541743
KAF7741104.1	0.380867997456556
KAF7741242.1	0.423649248581829
KAF7741336.1	0.429604545938902
KAF7741474.1	0.410896693219631
KAF7741486.1	0.444518437902665
KAF7741540.1	0.423899070605164
KAF7741736.1	0.445137172072798
KAF7741858.1	0.41054393624805
KAF7741861.1	0.414425903240968
KAF7742060.1	0.42328974448326
KAF7742321.1	0.406337766223306
KAF7742559.1	0.424055656278858
KAF7742561.1	0.39665339937604
KAF7742564.1	0.392814680020486
KAF7742774.1	0.377311559870631
KAF7742776.1	0.366098376451671
KAF7742778.1	0.369822619216255
KAF7742793.1	0.356617926108521
KAF7743573.1	0.408754620711379
KAF7744114.1	0.40958193159207
KAF7744366.1	0.398031533511102
KAF7744675.1	0.40483709876881
KAF7744841.1	0.448809698124715
KAF7744867.1	0.493121699693506
KAF7744932.1	0.398888288387104
KAF7745454.1	0.401714328657166
KAF7745522.1	0.378051880078375
KAF7745522.1	0.378051880078375
KAF7745534.1	0.339674273917662
KAF7745603.1	0.421009013506801
KAF7746155.1	0.402972857067733
KAF7746263.1	0.419363946427254
KAF7746445.1	0.405572656066664
KAF7746553.1	0.454445484715283
KAF7746654.1	0.382057591785235
KAF7746978.1	0.424245905524712
KAF7747207.1	0.426356723160728
KAF7747208.1	0.416788440020405
KAF7747386.1	0.346575542758871
KAF7747421.1	0.401580918891632
KAF7747537.1	0.418735403395927
KAF7747599.1	0.420613059409128
KAF7747721.1	0.457111706406057
KAF7747722.1	0.424763990313495
KAF7747911.1	0.39868607555305
KAF7747949.1	0.460770109791842
KAF7748090.1	0.410802285165995
KAF7748201.1	0.493358184350673
KAF7748297.1	0.405417191744048
KAF7748568.1	0.422613648668178
KAF7748955.1	0.355965778702845
KAF7748959.1	0.396644424288305
KAF7748960.1	0.407071777289996
KAF7748980.1	0.432590668952604
KAF7749003.1	0.396367569729493
KAF7749203.1	0.380271670972887
KAF7749203.1	0.380271670972887
KAF7749712.1	0.451357195410007
KAF7749960.1	0.421833211921189
KAF7750254.1	0.434897320452059
KAF7750303.1	0.416878138978309
KAF7750714.1	0.40256879458469
KAF7750896.1	0.422981816149781
KAF7750946.1	0.453477278788811
KAF7750947.1	0.474941048476397
KAF7750948.1	0.43190515037965
KAF7750949.1	0.42596934860683
KAF7750950.1	0.440052083906576
KAF7751187.1	0.414553257625725
KAF7751736.1	0.4124711540151
KAF7751814.1	0.375904937224486
KAF7752293.1	0.430983206027789
KAF7752318.1	0.438582631289408
KAF7752319.1	0.432275948865979
KAF7752320.1	0.428343390750732
KAF7752321.1	0.434177246373656
KAF7752323.1	0.479069776374784
KAF7752324.1	0.470019827403569
KAF7752325.1	0.453525913467016
KAF7752333.1	0.368335141507193
KAF7752333.1	0.368335141507193
KAF7752482.1	0.447537647246795
KAF7752483.1	0.439263519944349
KAF7752484.1	0.454306353660823
KAF7752485.1	0.435953087287737
KAF7752486.1	0.427273566379855
KAF7752490.1	0.428688237830073
KAF7752491.1	0.432269584167256
KAF7752492.1	0.461287772841437
KAF7752493.1	0.442426698353697
KAF7752494.1	0.439696431225985
KAF7752512.1	0.413878446386058
KAF7752513.1	0.421292368364144
KAF7752687.1	0.399917010204544
KAF7752990.1	0.425598604290009
KAF7753265.1	0.443688925951248
KAF7753357.1	0.494805116622927
KAF7753440.1	0.455481696583097
KAF7754890.1	0.428588935076775
KAF7754893.1	0.432251115261607
KAF7754947.1	0.464220198348062
KAF7755280.1	0.467525355848019
KAF7755282.1	0.435316588174242
KAF7755283.1	0.437864949801643
KAF7755872.1	0.369427658968693
KAF7755895.1	0.382706502943442
KAF7756307.1	0.446626512666509
KAF7756326.1	0.403809223263162
KAF7756630.1	0.426270785287293
KAF7756631.1	0.449038091762754
KAF7756634.1	0.42650325633826
KAF7756808.1	0.426176763329719
KAF7756810.1	0.422509507629649
KAF7756811.1	0.419029612820821
KAF7756866.1	0.413562175282069
KAF7757133.1	0.432434341241608
KAF7757136.1	0.418547627631078
KAF7758124.1	0.397127184518593
KAF7758243.1	0.396296149599352
KAF7758365.1	0.386720722392022
KAF7758449.1	0.416117333010788
KAF7758474.1	0.410024959822163
KAF7758475.1	0.479040632044119
KAF7758514.1	0.421345999146687
KAF7758538.1	0.414573371662993
KAF7758573.1	0.424177962062004
KAF7758996.1	0.399715948532642
KAF7759400.1	0.401724103455405
KAF9079884.1	0.379035086749663
KAF9080125.1	0.404246451363925
KAF9080313.1	0.381781594446838
KAF9080799.1	0.433378562450746
KAF9081484.1	0.387981183266736
KAF9081825.1	0.370909408218791
KAF9082253.1	0.406693949273049
KAF9082965.1	0.39522795367802
KAF9083229.1	0.395687302474389
KAF9083468.1	0.385930126518105
KAF9083809.1	0.405439609086246
KAF9083854.1	0.410274078685676
KAF9083939.1	0.393095146862561
KAF9084062.1	0.395222279002739
KAF9085288.1	0.395210781626372
KAF9085423.1	0.373590234028963
KAF9085424.1	0.413111770867781
KAF9086180.1	0.362593411309706
KAF9086942.1	0.418773829950405
KAF9087478.1	0.321973541820626
KAF9088164.1	0.359010580384814
KAF9088164.1	0.359010580384814
KAF9088875.1	0.404498876222639
KAF9089155.1	0.386879069170371
KAF9089155.1	0.386879069170371
KAF9089488.1	0.364976300731619
KAF9089698.1	0.393420948554161
KAF9090045.1	0.389888407477016
KAF9090081.1	0.372532566304019
KAF9090733.1	0.387882717682811
KAF9090743.1	0.401025130244701
KAF9091216.1	0.383254633771563
KAF9091409.1	0.413731815165492
KAF9091761.1	0.46959024325231
KAF9091843.1	0.413718200632356
KAF9091932.1	0.401428664031322
KAF9092078.1	0.353520657701074
KAF9092078.1	0.353520657701074
KAF9092162.1	0.449703219382918
KAF9092456.1	0.334951404525318
KAF9092580.1	0.37898539335503
KAF9093060.1	0.40980979581564
KAF9093752.1	0.347203015538648
KAF9093880.1	0.383881138249284
KAF9095913.1	0.374629793227502
KAF9095973.1	0.375204152311734
KAF9095973.1	0.375204152311734
KAF9096446.1	0.398389665264424
KAF9099514.1	0.396413423849556
KAF9099844.1	0.431024462726225
KAF9100096.1	0.380725510171715
KAF9101243.1	0.312311859994556
KAF9101509.1	0.376638340361073
KAF9101767.1	0.283820431267583
KAF9102071.1	0.344015275000709
KAF9102588.1	0.329959630003047
KAF9103656.1	0.358499041005551
KAF9103656.1	0.358499041005551
KAF9106960.1	0.328015927027951
KAF9107967.1	0.339346291603344
KAF9109590.1	0.28914660686595
KAF9110271.1	0.329394215607707
KAF9110318.1	0.343356538695621
KAF9110989.1	0.286347392954079
KAF9111520.1	0.340382835531232
KAF9111670.1	0.363634014958501
KAF9112263.1	0.299495243234898
KAF9112766.1	0.347915113576764
KAF9112948.1	0.350561338362558
KAF9112958.1	0.259729738066928
KAF9113389.1	0.258365463989555
KAF9113520.1	0.371158664645984
KAF9113718.1	0.326799498249087
KAF9113777.1	0.326044566304869
KAF9113804.1	0.30632639408569
KAF9113827.1	0.290299963145136
KAF9114215.1	0.317953683684594
KAF9114296.1	0.250411054796519
KAF9115122.1	0.294820028884346
KAF9115560.1	0.354487348362902
KAF9115722.1	0.306666175094657
KAF9116053.1	0.310272170072016
KAF9116097.1	0.32909878493826
KAF9116533.1	0.347727848875858
KAF9116534.1	0.315783775860863
KAF9116708.1	0.3252762673652
KAF9116713.1	0.235725452345442
KAF9117077.1	0.365433652463184
KAF9117592.1	0.301680250629627
KAF9119145.1	0.331972288490934
KAF9119360.1	0.296182227976732
KAF9119633.1	0.292192692281323
KAF9120032.1	0.239325634434794
KAF9120079.1	0.292294680752021
KAF9120746.1	0.227438537057106
KAF9121497.1	0.310412962015952
KAF9121504.1	0.285137657343584
KAF9121533.1	0.302884001627007
KAF9122180.1	0.263009687912245
KAF9122707.1	0.286153442173451
KAF9123033.1	0.243509885124119
KAF9123034.1	0.293507732974789
KAF9123661.1	0.245618006152223
KAF9123661.1	0.245618006152223
KAF9123797.1	0.277867152992238
KAF9123942.1	0.266901023584044
KAF9124583.1	0.282226198895539
KAF9124718.1	0.278243989257769
KAF9125244.1	0.224349527274157
KAF9125429.1	0.273411774465911
KAF9125754.1	0.251258158314396
KAF9125755.1	0.303259275815691
KAF9126110.1	0.218424237132611
KAF9126254.1	0.32965243930301
KAF9126424.1	0.254142021858441
KAF9126768.1	0.213782086445199
KAF9126768.1	0.213782086445199
KAF9127024.1	0.275795389806445
KAF9127043.1	0.246739787055427
KAF9127362.1	0.244736699417263
KAF9127576.1	0.331817502380102
KAF9128583.1	0.297150680406415
KAF9128584.1	0.281359980001754
KAF9130082.1	0.217946112760668
KAF9130225.1	0.247927755611305
KAF9130726.1	0.226767729540811
KAF9131225.1	0.314795347482755
KAF9131554.1	0.248654122811335
KAF9132091.1	0.237291244636746
KAF9132362.1	0.253029463439765
KAF9132500.1	0.265730695352407
KAF9132500.1	0.265730695352407
KAF9133082.1	0.279793135038471
KAF9133758.1	0.225372628847654
KAF9133758.1	0.225372628847654
KAF9134460.1	0.238715004259362
KAF9134976.1	0.262174518665269
KAF9135311.1	0.192537032402729
KAF9135944.1	0.289620099643793
KAF9136408.1	0.258763383396655
KAF9136409.1	0.2273457588209
KAF9137379.1	0.24367314049028
KAF9139141.1	0.202536797504918
KAF9139737.1	0.276547128776844
KAF9142443.1	0.262110789190904
KAF9142976.1	0.239373803001251
KAF9144667.1	0.231241589420507
KAF9147232.1	0.268060823921449
KAF9147251.1	0.228920861593105
KAF9147520.1	0.268104570333276
KAF9147567.1	0.274852248508233
KAF9147652.1	0.216047647481086
KAF9147906.1	0.264920792549224
KAF9148120.1	0.203083201378496
KAF9148120.1	0.203083201378496
KAF9148637.1	0.287569069586587
KAF9148760.1	0.241500752602236
KAF9148915.1	0.262103221184025
KAF9149005.1	0.229951207869099
KAF9149005.1	0.229951207869099
KAF9149151.1	0.243226178134558
KAF9149153.1	0.222649696567578
KAF9149950.1	0.218539106202212
KAF9150096.1	0.265756797999516
KAF9150124.1	0.222157617870037
KAF9151218.1	0.231868893914568
KAF9151374.1	0.298805848647397
KAF9151483.1	0.253450964512577
KAF9151531.1	0.273317134293942
KAF9152291.1	0.221742644965
KAF9153153.1	0.270106208105493
KAF9153209.1	0.236857056432408
KAF9153210.1	0.269130830851307
KAF9155111.1	0.252068250713205
KAF9155295.1	0.244209262295191
KAF9155296.1	0.239831393843004
KAF9155336.1	0.245359845912569
KAF9155467.1	0.226434867701533
KAF9155877.1	0.227735097655381
KAF9156411.1	0.306996870148504
KAF9156590.1	0.239357390745306
KAF9156643.1	0.215824339658334
KAF9156764.1	0.220920790037582
KAF9178469.1	0.289201612847635
KAF9178475.1	0.420429155387328
KAF9178636.1	0.38402057398158
KAF9178653.1	0.34207089031014
KAF9179095.1	0.366862598599756
KAF9179168.1	0.29239492768818
KAF9179266.1	0.346695703342192
KAF9179287.1	0.438336342288228
KAF9179735.1	0.287743220296853
KAF9180837.1	0.342363626017881
KAF9181018.1	0.278689383782148
KAF9181018.1	0.278689383782148
KAF9181375.1	0.288890263652202
KAF9181489.1	0.364237547421403
KAF9181492.1	0.275412818734497
KAF9182706.1	0.303196098413911
KAF9182849.1	0.368074141309223
KAF9184467.1	0.31261444068317
KAF9184508.1	0.305567778485761
KAF9185250.1	0.359186553679176
KAF9185432.1	0.282866109087789
KAF9185921.1	0.305874336116982
KAF9186334.1	0.316189862781378
KAF9186683.1	0.29562601817766
KAF9186739.1	0.320543834087215
KAF9187100.1	0.320770237474216
KAF9187323.1	0.296666501706506
KAF9187694.1	0.288282847404516
KAF9187790.1	0.285541645055799
KAF9187843.1	0.326222543356399
KAF9188110.1	0.38976001155864
KAF9188730.1	0.352115389537744
KAF9188932.1	0.36987789577061
KAF9189028.1	0.343145231654388
KAF9189625.1	0.395172812781954
KAF9189924.1	0.325433302120878
KAF9189925.1	0.325376647529677
KAF9190023.1	0.396701738841626
KAF9190076.1	0.289305631079076
KAF9190525.1	0.368251427952599
KAF9190544.1	0.289910578699021
KAF9190662.1	0.368369164702404
KAF9191039.1	0.311347461263628
KAF9191332.1	0.373039039483884
KAF9191350.1	0.350862159407746
KAF9191531.1	0.361145228548211
KAF9191960.1	0.37088840977719
KAF9192136.1	0.414497688823072
KAF9192408.1	0.37884635426786
KAF9192601.1	0.306721661437936
KAF9192896.1	0.409816885702505
KAF9192897.1	0.405440119485145
KAF9192946.1	0.376669173539125
KAF9193119.1	0.354069262535041
KAF9193171.1	0.383355277865889
KAF9193317.1	0.341549282498796
KAF9193317.1	0.341549282498796
KAF9194050.1	0.32773057432209
KAF9195023.1	0.30510473366313
KAF9195300.1	0.335107325370229
KAF9195323.1	0.291227348786103
KAF9195348.1	0.379918871413744
KAF9195452.1	0.310011392282564
KAF9195855.1	0.412830545229582
KAF9196249.1	0.360306786376819
KAF9196297.1	0.376083421153044
KAF9196929.1	0.385923709653869
KAF9344344.1	0.377441563857347
KAF9346390.1	0.400056558242216
KAF9347326.1	0.397203071221283
KAF9347326.1	0.397203071221283
KAF9348824.1	0.386716516367843
KAF9348824.1	0.386716516367843
KAF9349853.1	0.418984156665435
KAF9351936.1	0.428150196661048
KAF9352078.1	0.428211190974542
KAF9352144.1	0.432540476830445
KAF9352866.1	0.408442182151398
KAF9355758.1	0.398019010306551
KAF9356363.1	0.411607902404125
KAF9357103.1	0.409591769390799
KAF9358687.1	0.431017418515718
KAF9361270.1	0.382403059161525
KAF9361639.1	0.40413706357871
KAF9361719.1	0.394110268476727
KAF9362053.1	0.426001895378052
KAF9362054.1	0.421638423255709
KAF9362058.1	0.449817111204245
KAF9362606.1	0.401792447977215
KAF9363529.1	0.40795906699178
KAF9363810.1	0.391779480573205
KAF9363899.1	0.379441984667273
KAF9363980.1	0.420652386543274
KAF9364535.1	0.437362927868016
KAF9364740.1	0.396639587253344
KAF9364776.1	0.396847306074075
KAF9365090.1	0.439358978678078
KAF9365230.1	0.422841205491809
KAF9365440.1	0.397956326492832
KAF9365823.1	0.37446132269962
KAF9366502.1	0.4089136828852
KAF9366885.1	0.419154403346894
KAF9367193.1	0.306170919571688
KAF9371539.1	0.303755805433021
KAF9372341.1	0.299319423996153
KAF9372833.1	0.322373917231925
KAF9372936.1	0.323860542412298
KAF9374440.1	0.304135541259112
KAF9376434.1	0.321703852180263
KAF9377863.1	0.297933773216323
KAF9383800.1	0.30273624525172
KAF9387358.1	0.321894499227678
KAF9390489.1	0.310487982110498
KAF9391982.1	0.321322764396341
KAF9397561.1	0.294456191165947
KAF9397929.1	0.301935233198694
KAF9397991.1	0.318424146538889
KAF9398535.1	0.316630373890224
KAF9399088.1	0.306899631190371
KAF9399089.1	0.310701079209938
KAF9399312.1	0.307813090178301
KAF9399312.1	0.307813090178301
KAF9399902.1	0.305320349610656
KAF9400293.1	0.300179543144916
KAF9400450.1	0.302446509107751
KAF9400525.1	0.314343488265652
KAF9400525.1	0.314343488265652
KAF9401100.1	0.31223323184424
KAF9401486.1	0.307183189538248
KAF9401859.1	0.314076145414051
KAF9402524.1	0.312928903585893
KAF9402899.1	0.321819847777082
KAF9403298.1	0.310815275416342
KAF9403479.1	0.320737734376732
KAF9536715.1	0.333277442990154
KAF9537200.1	0.389435708280989
KAF9537430.1	0.369246917166366
KAF9537431.1	0.44101151593406
KAF9537933.1	0.339476174967867
KAF9538409.1	0.485056203354966
KAF9538531.1	0.367793961949137
KAF9538719.1	0.458420345595107
KAF9538853.1	0.387933701314021
KAF9539291.1	0.380105717819725
KAF9540161.1	0.385442126077207
KAF9540161.1	0.385442126077207
KAF9540325.1	0.346203090648756
KAF9540781.1	0.412753963306911
KAF9541042.1	0.385997636369177
KAF9541705.1	0.379942895319445
KAF9541705.1	0.379942895319445
KAF9542002.1	0.349569565871162
KAF9542002.1	0.349569565871162
KAF9542341.1	0.3987385161006
KAF9542623.1	0.349613460170299
KAF9542971.1	0.335284228953103
KAF9543678.1	0.36875044818185
KAF9543960.1	0.337226378227437
KAF9544704.1	0.407781000673533
KAF9544981.1	0.44972232632504
KAF9545144.1	0.369594722515369
KAF9545944.1	0.375446206768073
KAF9545990.1	0.350718482796292
KAF9546102.1	0.400669670233482
KAF9546560.1	0.336514581260545
KAF9546766.1	0.33231970898187
KAF9546806.1	0.386278267372533
KAF9547252.1	0.357098613669316
KAF9548115.1	0.340156892692982
KAF9548142.1	0.340857511367505
KAF9548549.1	0.399505583060081
KAF9548846.1	0.31024695581216
KAF9548890.1	0.430513985053604
KAF9548902.1	0.411583172605221
KAF9548917.1	0.446613397682687
KAF9549808.1	0.403809071149388
KAF9550227.1	0.415625981411559
KAF9550297.1	0.463676153993924
KAF9550423.1	0.41408736544305
KAF9550786.1	0.417066143265346
KAF9550799.1	0.451963554764741
KAF9550800.1	0.385411195616561
KAF9550855.1	0.490572747836207
KAF9550874.1	0.477298962948615
KAF9550905.1	0.42723990153371
KAF9550906.1	0.392031414599241
KAF9577518.1	0.359800803705569
KAF9577643.1	0.363486230034362
KAF9577868.1	0.353395197010868
KAF9577868.1	0.353395197010868
KAF9578166.1	0.363361295517992
KAF9578238.1	0.352754453787657
KAF9578747.1	0.353038678732291
KAF9578748.1	0.356344086662882
KAF9578842.1	0.360144262033426
KAF9579011.1	0.382709578002963
KAF9579294.1	0.375161867407575
KAF9579686.1	0.363943759495208
KAF9579854.1	0.367572645693241
KAF9579890.1	0.354106151633435
KAF9580376.1	0.381825460597455
KAF9580537.1	0.356193117674479
KAF9580882.1	0.357524641717695
KAF9581216.1	0.364841745334457
KAF9581678.1	0.360009763819286
KAF9581738.1	0.35916435319578
KAF9581874.1	0.339062986360404
KAF9581938.1	0.386898549127215
KAF9581981.1	0.34074509594341
KAF9582333.1	0.361182680416904
KAF9582557.1	0.369047653662915
KAF9582569.1	0.348478427098293
KAF9583003.1	0.343506817514045
KAF9583080.1	0.348638706197963
KAF9584158.1	0.3603834204421
KAF9584264.1	0.370452647413349
KAF9584348.1	0.359696832067486
KAF9584524.1	0.356229039536691
KAF9585253.1	0.372445562722944
KAF9585569.1	0.365287058750984
KAF9586166.1	0.378855688896962
KAF9762566.1	0.0874646322713892
KAF9764321.1	0.0848456598053269
KAF9764321.1	0.0848456598053269
KAF9764721.1	0.0875690108723184
KAF9764721.1	0.0875690108723184
KAF9899816.1	0.316483599722016
KAF9899992.1	0.378920404367276
KAF9900104.1	0.329912993971044
KAF9900105.1	0.407995975949145
KAF9900141.1	0.416341931991855
KAF9901034.1	0.410938533638125
KAF9901321.1	0.321947242142255
KAF9901321.1	0.321947242142255
KAF9901594.1	0.442637678723563
KAF9902094.1	0.298923337348086
KAF9902103.1	0.375865103969528
KAF9902104.1	0.42629411149962
KAF9902170.1	0.366897298587087
KAF9902212.1	0.302470950178703
KAF9902943.1	0.399786751155094
KAF9902944.1	0.368371265093987
KAF9903417.1	0.354827646130159
KAF9903563.1	0.359442863770123
KAF9903710.1	0.350508551136962
KAF9903710.1	0.350508551136962
KAF9903917.1	0.347763751149249
KAF9904623.1	0.410964353427379
KAF9905068.1	0.367201182154198
KAF9905689.1	0.37487015142649
KAF9905767.1	0.317301269353211
KAF9906145.1	0.348771471646365
KAF9906215.1	0.377368217711291
KAF9906507.1	0.377510091958836
KAF9906674.1	0.340111234882917
KAF9907014.1	0.425065881036
KAF9907623.1	0.32600866883788
KAF9909114.1	0.370156726219432
KAF9909766.1	0.358990058586452
KAF9909901.1	0.451608872814734
KAF9909912.1	0.399785576578968
KAF9910009.1	0.305459348753085
KAF9910240.1	0.363780306300937
KAF9910890.1	0.37590487868155
KAF9911065.1	0.314176967824787
KAF9911109.1	0.317194022086907
KAF9911448.1	0.350549930562347
KAF9912363.1	0.33912457227533
KAF9912477.1	0.347856353294013
KAF9912804.1	0.315228398297829
KAF9913014.1	0.331919599683773
KAF9913043.1	0.331220433224469
KAF9913152.1	0.343504008021785
KAF9913178.1	0.29237082746537
KAF9913244.1	0.416480705022473
KAF9926168.1	0.377291328049951
KAF9927719.1	0.456839010441403
KAF9930329.1	0.431082159683805
KAF9930521.1	0.434059686826597
KAF9936396.1	0.389449064646846
KAF9938401.1	0.435592092548716
KAF9945882.1	0.441982900415252
KAF9953609.1	0.428657883001452
KAF9954651.1	0.441355533973338
KAF9956857.1	0.453598390066492
KAF9959059.1	0.450633118981135
KAF9973836.1	0.460939187880378
KAF9976722.1	0.408452543192533
KAF9977066.1	0.44995725232429
KAF9977669.1	0.342867307519062
KAF9978799.1	0.336968245621871
KAF9979577.1	0.414106167625953
KAF9979611.1	0.370537629196572
KAF9979840.1	0.441409407751157
KAF9980215.1	0.444635709356426
KAF9980500.1	0.39645615878068
KAF9980517.1	0.340719792505289
KAF9980691.1	0.334500063132553
KAF9981294.1	0.469906232505451
KAF9981342.1	0.360080009803489
KAF9981350.1	0.440429176871791
KAF9981812.1	0.366442430873497
KAF9981812.1	0.366442430873497
KAF9981984.1	0.360373561588766
KAF9982007.1	0.336774290551466
KAF9982023.1	0.325754841516203
KAF9982112.1	0.424154182928342
KAF9982357.1	0.373211185476499
KAF9982706.1	0.355287702389982
KAF9982987.1	0.371761280212307
KAF9983120.1	0.340127211772763
KAF9983676.1	0.31993620545091
KAF9984039.1	0.333471763697381
KAF9985312.1	0.336526232601385
KAF9985553.1	0.350634940719338
KAF9985921.1	0.355055988495226
KAF9985921.1	0.355055988495226
KAF9985932.1	0.373441435563285
KAF9985983.1	0.342704904560026
KAF9986312.1	0.341776947036757
KAF9986870.1	0.354364694888212
KAF9987061.1	0.43064991891267
KAF9988040.1	0.431355940370487
KAF9988313.1	0.395985231097893
KAF9988638.1	0.336418498418285
KAF9988943.1	0.316299646453276
KAF9989131.1	0.407815701538144
KAF9989146.1	0.353719672813043
KAF9989146.1	0.353719672813043
KAF9989397.1	0.333313845671356
KAF9989542.1	0.339231748919081
KAF9989593.1	0.327843417518574
KAF9989834.1	0.409741002173262
KAF9989855.1	0.325822974040485
KAF9989999.1	0.374189009563543
KAF9990260.1	0.390502697505118
KAF9990506.1	0.325365169028511
KAF9990580.1	0.338033718922498
KAF9990864.1	0.368962668619148
KAF9990865.1	0.359053278017067
KAF9990866.1	0.398717353171429
KAF9996808.1	0.444039539161398
KAF9999909.1	0.410472843821324
KAG0000860.1	0.395954653994518
KAG0002506.1	0.459145015698645
KAG0006749.1	0.440506569694463
KAG0012769.1	0.237499896098937
KAG0014866.1	0.240762352544462
KAG0015455.1	0.269117278529228
KAG0017913.1	0.260499351501846
KAG0018028.1	0.238288695902991
KAG0018109.1	0.2273860108937
KAG0018640.1	0.254676535795034
KAG0019664.1	0.257289710553216
KAG0020127.1	0.275548510694457
KAG0020689.1	0.220789988853215
KAG0021490.1	0.270481605640084
KAG0022527.1	0.273783888019335
KAG0022919.1	0.265003400945799
KAG0024444.1	0.22810526874029
KAG0025576.1	0.250318692794019
KAG0025627.1	0.26750665464063
KAG0025875.1	0.280487914732569
KAG0026521.1	0.233703739687639
KAG0026976.1	0.281130055664857
KAG0027681.1	0.263992836875461
KAG0028105.1	0.273802259190471
KAG0028449.1	0.243911688869004
KAG0028624.1	0.258774032057038
KAG0029071.1	0.263538403650071
KAG0029167.1	0.261246834891436
KAG0029420.1	0.234374624011377
KAG0030845.1	0.242164418875678
KAG0030846.1	0.250897005217689
KAG0031141.1	0.243101376285695
KAG0031141.1	0.243101376285695
KAG0031736.1	0.24503038883402
KAG0031736.1	0.24503038883402
KAG0032131.1	0.264877456516857
KAG0032335.1	0.22546490074219
KAG0032684.1	0.263072178521925
KAG0033074.1	0.240173370366781
KAG0033168.1	0.251017543387439
KAG0033197.1	0.250760509024879
KAG0033283.1	0.23629897834318
KAG0033322.1	0.257447000616185
KAG0033729.1	0.272520056320098
KAG0034037.1	0.251044412276153
KAG0034040.1	0.252215777113671
KAG0041192.1	0.313132416724823
KAG0041688.1	0.234527797095266
KAG0042321.1	0.233518537872667
KAG0042518.1	0.304309892626951
KAG0043199.1	0.265628356942546
KAG0043348.1	0.249716010223406
KAG0043348.1	0.249716010223406
KAG0043359.1	0.262339488025799
KAG0043474.1	0.273079105809917
KAG0043509.1	0.229814350533519
